source,client,idx,dt_ns
frame,standalone,812,18675400
frame,standalone,813,20056000
frame,standalone,814,22304100
frame,standalone,815,22920300
frame,standalone,816,19434200
frame,standalone,817,19921900
frame,standalone,818,20732500
frame,standalone,819,20207200
frame,standalone,820,19702300
frame,standalone,821,18360400
frame,standalone,822,19107200
frame,standalone,823,22423100
frame,standalone,824,23279000
frame,standalone,825,19151900
frame,standalone,826,19479100
frame,standalone,827,24876200
frame,standalone,828,18775900
frame,standalone,829,18214800
frame,standalone,830,18060200
frame,standalone,831,19481100
frame,standalone,832,19333900
frame,standalone,833,21948700
frame,standalone,834,20426900
frame,standalone,835,17718500
frame,standalone,836,20934200
frame,standalone,837,21830200
frame,standalone,838,19192500
frame,standalone,839,20584300
frame,standalone,840,18761800
frame,standalone,841,20340600
frame,standalone,842,19114600
frame,standalone,843,20628700
frame,standalone,844,20522200
frame,standalone,845,22670900
frame,standalone,846,22143900
frame,standalone,847,19292100
frame,standalone,848,21562000
frame,standalone,849,18808300
frame,standalone,850,18376700
frame,standalone,851,19301800
frame,standalone,852,22744800
frame,standalone,853,17708400
frame,standalone,854,19010400
frame,standalone,855,18305800
frame,standalone,856,25887600
frame,standalone,857,20479000
frame,standalone,858,20787100
frame,standalone,859,21800900
frame,standalone,860,21241400
frame,standalone,861,21101500
frame,standalone,862,19429800
frame,standalone,863,20549600
frame,standalone,864,20511100
frame,standalone,865,19260800
frame,standalone,866,22042400
frame,standalone,867,19903300
frame,standalone,868,21309900
frame,standalone,869,22617700
frame,standalone,870,17255500
frame,standalone,871,18836300
frame,standalone,872,18975100
frame,standalone,873,21209000
frame,standalone,874,19717500
frame,standalone,875,17330800
frame,standalone,876,18768400
frame,standalone,877,21409700
frame,standalone,878,20739700
frame,standalone,879,17585100
frame,standalone,880,19453700
frame,standalone,881,18226200
frame,standalone,882,18146100
frame,standalone,883,17595600
frame,standalone,884,18771600
frame,standalone,885,22974700
frame,standalone,886,22959000
frame,standalone,887,19679300
frame,standalone,888,17401900
frame,standalone,889,23578400
frame,standalone,890,24883900
frame,standalone,891,22313100
frame,standalone,892,22100900
frame,standalone,893,25539900
frame,standalone,894,22369500
frame,standalone,895,23042700
frame,standalone,896,20251500
frame,standalone,897,18544200
frame,standalone,898,17998400
frame,standalone,899,18637200
frame,standalone,900,22967400
frame,standalone,901,20725400
frame,standalone,902,20921000
frame,standalone,903,20395000
frame,standalone,904,17875200
frame,standalone,905,20609200
frame,standalone,906,18160600
frame,standalone,907,19453900
frame,standalone,908,21474400
frame,standalone,909,21110100
frame,standalone,910,18558700
frame,standalone,911,20345600
frame,standalone,912,21486500
frame,standalone,913,20055600
frame,standalone,914,21311800
frame,standalone,915,19644500
frame,standalone,916,18821900
frame,standalone,917,25114200
frame,standalone,918,18178800
frame,standalone,919,18782000
frame,standalone,920,18357800
frame,standalone,921,22645600
frame,standalone,922,21659500
frame,standalone,923,20449200
frame,standalone,924,18067600
frame,standalone,925,17373900
frame,standalone,926,18989000
frame,standalone,927,19461900
frame,standalone,928,18045700
